,Date,Year,Month,Day,Hour,Minutes,SourceId,ChannelId,Unit,TotalDemand,DeltaValue,SourceTag,ChannelTag,Label,Name,Height,Area,WindSpeed,Temperature,SolarRad,ElectricityPrice,supply,renewables
1553,19/02/2018 18:00,2018,2,19,18,0,15,7,W,9634.5332,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,20,33,0,0.04565,,
1554,19/02/2018 18:00,2018,2,19,18,0,17,7,W,179579,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,20,33,0,0.04565,,
1555,19/02/2018 18:00,2018,2,19,18,0,20,7,W,103,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,20,33,0,0.04565,,
1556,19/02/2018 18:00,2018,2,19,18,0,21,7,W,107300.5156,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,20,33,0,0.04565,,
1557,19/02/2018 18:00,2018,2,19,18,0,24,7,W,17783.8027,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,20,33,0,0.04565,,
1558,19/02/2018 18:00,2018,2,19,18,0,1,7,W,191325.375,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,20,33,0,0.04565,,
1559,19/02/2018 18:00,2018,2,19,18,0,2,7,W,14742.8389,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,20,33,0,0.04565,,
1560,19/02/2018 18:00,2018,2,19,18,0,3,7,W,194543.9062,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,20,33,0,0.04565,,
1561,19/02/2018 18:00,2018,2,19,18,0,4,7,W,12850.7549,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,20,33,0,0.04565,,
1562,19/02/2018 18:00,2018,2,19,18,0,16,7,W,502522.4688,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,20,33,0,0.04565,,
1563,19/02/2018 18:00,2018,2,19,18,0,22,7,W,15449.4531,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,20,33,0,0.04565,,
1564,19/02/2018 18:00,2018,2,19,18,0,23,7,W,85670.4062,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,20,33,0,0.04565,,
1565,19/02/2018 19:00,2018,2,19,19,0,1,7,W,225652.6875,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,31,0,0.04565,,
1566,19/02/2018 19:00,2018,2,19,19,0,2,7,W,8604.083,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,31,0,0.04565,,
1567,19/02/2018 19:00,2018,2,19,19,0,3,7,W,150064.8594,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,31,0,0.04565,,
1568,19/02/2018 19:00,2018,2,19,19,0,4,7,W,12635.6992,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,31,0,0.04565,,
1569,19/02/2018 19:00,2018,2,19,19,0,5,7,W,21669.6289,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,31,0,0.04565,,
1570,19/02/2018 19:00,2018,2,19,19,0,7,7,W,63857.5156,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,31,0,0.04565,,
1571,19/02/2018 19:00,2018,2,19,19,0,8,7,W,37638.1133,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,31,0,0.04565,,
1572,19/02/2018 19:00,2018,2,19,19,0,10,7,W,154360.3438,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,31,0,0.04565,,
1573,19/02/2018 19:00,2018,2,19,19,0,11,7,W,81468.2812,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,31,0,0.04565,,
1574,19/02/2018 19:00,2018,2,19,19,0,12,7,W,30335.7734,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,31,0,0.04565,,
1575,19/02/2018 19:00,2018,2,19,19,0,15,7,W,9288.123,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,31,0,0.04565,,
1576,19/02/2018 19:00,2018,2,19,19,0,16,7,W,403840.4375,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,31,0,0.04565,,
1577,19/02/2018 19:00,2018,2,19,19,0,17,7,W,166969.6719,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,31,0,0.04565,,
1578,19/02/2018 19:00,2018,2,19,19,0,20,7,W,918,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,31,0,0.04565,,
1579,19/02/2018 19:00,2018,2,19,19,0,21,7,W,79674.3125,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,31,0,0.04565,,
1580,19/02/2018 19:00,2018,2,19,19,0,22,7,W,11615.9775,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,31,0,0.04565,,
1581,19/02/2018 19:00,2018,2,19,19,0,23,7,W,78581.1562,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,31,0,0.04565,,
1582,19/02/2018 19:00,2018,2,19,19,0,24,7,W,17336.668,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,31,0,0.04565,,
1583,19/02/2018 20:00,2018,2,19,20,0,1,7,W,251548.75,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,31,0,0.04565,,
1584,19/02/2018 20:00,2018,2,19,20,0,2,7,W,8547.7041,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,31,0,0.04565,,
1585,19/02/2018 20:00,2018,2,19,20,0,3,7,W,134822.8125,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,31,0,0.04565,,
1586,19/02/2018 20:00,2018,2,19,20,0,4,7,W,12605.8418,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,31,0,0.04565,,
1587,19/02/2018 20:00,2018,2,19,20,0,5,7,W,15817.2422,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,31,0,0.04565,,
1588,19/02/2018 20:00,2018,2,19,20,0,7,7,W,61028.4375,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,31,0,0.04565,,
1589,19/02/2018 20:00,2018,2,19,20,0,8,7,W,32293.6484,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,31,0,0.04565,,
1590,19/02/2018 20:00,2018,2,19,20,0,10,7,W,146046.5,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,31,0,0.04565,,
1591,19/02/2018 20:00,2018,2,19,20,0,11,7,W,61725.9922,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,31,0,0.04565,,
1592,19/02/2018 20:00,2018,2,19,20,0,12,7,W,27989.7461,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,31,0,0.04565,,
1593,19/02/2018 20:00,2018,2,19,20,0,15,7,W,9418.0273,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,31,0,0.04565,,
1594,19/02/2018 20:00,2018,2,19,20,0,16,7,W,373724.7812,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,31,0,0.04565,,
1595,19/02/2018 20:00,2018,2,19,20,0,17,7,W,136762.7031,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,31,0,0.04565,,
1596,19/02/2018 20:00,2018,2,19,20,0,20,7,W,974,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,31,0,0.04565,,
1597,19/02/2018 20:00,2018,2,19,20,0,22,7,W,10249.4238,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,31,0,0.04565,,
1598,19/02/2018 20:00,2018,2,19,20,0,23,7,W,79500.3047,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,31,0,0.04565,,
1599,19/02/2018 20:00,2018,2,19,20,0,24,7,W,14990.2021,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,31,0,0.04565,,
1600,19/02/2018 20:00,2018,2,19,20,0,21,7,W,64085.8633,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,31,0,0.04565,,
1601,19/02/2018 21:00,2018,2,19,21,0,7,7,W,67673.6875,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,29,0,0.04565,,
1602,19/02/2018 21:00,2018,2,19,21,0,1,7,W,303195.8125,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,29,0,0.04565,,
1603,19/02/2018 21:00,2018,2,19,21,0,2,7,W,3803.1028,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,29,0,0.04565,,
1604,19/02/2018 21:00,2018,2,19,21,0,3,7,W,131358.7188,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,29,0,0.04565,,
1605,19/02/2018 21:00,2018,2,19,21,0,4,7,W,13945.4883,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,29,0,0.04565,,
1606,19/02/2018 21:00,2018,2,19,21,0,5,7,W,16394.1953,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,29,0,0.04565,,
1607,19/02/2018 21:00,2018,2,19,21,0,8,7,W,34058.0156,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,29,0,0.04565,,
1608,19/02/2018 21:00,2018,2,19,21,0,10,7,W,141612.4531,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,29,0,0.04565,,
1609,19/02/2018 21:00,2018,2,19,21,0,11,7,W,59885.2695,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,29,0,0.04565,,
1610,19/02/2018 21:00,2018,2,19,21,0,12,7,W,18610.6621,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,29,0,0.04565,,
1611,19/02/2018 21:00,2018,2,19,21,0,15,7,W,9201.5205,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,29,0,0.04565,,
1612,19/02/2018 21:00,2018,2,19,21,0,16,7,W,374185.25,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,29,0,0.04565,,
1613,19/02/2018 21:00,2018,2,19,21,0,17,7,W,130111.6328,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,29,0,0.04565,,
1614,19/02/2018 21:00,2018,2,19,21,0,20,7,W,982,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,29,0,0.04565,,
1615,19/02/2018 21:00,2018,2,19,21,0,21,7,W,31609.918,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,29,0,0.04565,,
1616,19/02/2018 21:00,2018,2,19,21,0,22,7,W,10240.6943,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,29,0,0.04565,,
1617,19/02/2018 21:00,2018,2,19,21,0,23,7,W,63848.6953,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,29,0,0.04565,,
1618,19/02/2018 21:00,2018,2,19,21,0,24,7,W,13334.9277,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,29,0,0.04565,,
1619,19/02/2018 22:00,2018,2,19,22,0,2,7,W,2935.0652,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,26,0,0.03023,,
1620,19/02/2018 22:00,2018,2,19,22,0,3,7,W,125816.1484,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,26,0,0.03023,,
1621,19/02/2018 22:00,2018,2,19,22,0,7,7,W,60459.1406,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,26,0,0.03023,,
1622,19/02/2018 22:00,2018,2,19,22,0,8,7,W,26441.1074,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,26,0,0.03023,,
1623,19/02/2018 22:00,2018,2,19,22,0,15,7,W,9028.3154,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,26,0,0.03023,,
1624,19/02/2018 22:00,2018,2,19,22,0,20,7,W,935,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,26,0,0.03023,,
1625,19/02/2018 22:00,2018,2,19,22,0,23,7,W,75061.5469,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,26,0,0.03023,,
1626,19/02/2018 22:00,2018,2,19,22,0,22,7,W,10069.8916,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,26,0,0.03023,,
1627,19/02/2018 22:00,2018,2,19,22,0,1,7,W,289671.9375,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,26,0,0.03023,,
1628,19/02/2018 22:00,2018,2,19,22,0,4,7,W,12454.9668,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,26,0,0.03023,,
1629,19/02/2018 22:00,2018,2,19,22,0,5,7,W,15240.7559,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,26,0,0.03023,,
1630,19/02/2018 22:00,2018,2,19,22,0,10,7,W,139811.125,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,26,0,0.03023,,
1631,19/02/2018 22:00,2018,2,19,22,0,11,7,W,42937.7969,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,26,0,0.03023,,
1632,19/02/2018 22:00,2018,2,19,22,0,12,7,W,20594.0996,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,26,0,0.03023,,
1633,19/02/2018 22:00,2018,2,19,22,0,16,7,W,370234.9688,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,26,0,0.03023,,
1634,19/02/2018 22:00,2018,2,19,22,0,17,7,W,123183.4297,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,26,0,0.03023,,
1635,19/02/2018 22:00,2018,2,19,22,0,21,7,W,28492.2285,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,26,0,0.03023,,
1636,19/02/2018 22:00,2018,2,19,22,0,24,7,W,15113.2549,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,26,0,0.03023,,
1637,19/02/2018 23:00,2018,2,19,23,0,8,7,W,29487.9199,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,23,0,0.03023,,
1638,19/02/2018 23:00,2018,2,19,23,0,1,7,W,180750.125,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,23,0,0.03023,,
1639,19/02/2018 23:00,2018,2,19,23,0,2,7,W,2869.9028,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,23,0,0.03023,,
1640,19/02/2018 23:00,2018,2,19,23,0,3,7,W,37412.293,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,23,0,0.03023,,
1641,19/02/2018 23:00,2018,2,19,23,0,4,7,W,13109.4746,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,23,0,0.03023,,
1642,19/02/2018 23:00,2018,2,19,23,0,5,7,W,9858.042,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,23,0,0.03023,,
1643,19/02/2018 23:00,2018,2,19,23,0,7,7,W,60341.6719,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,23,0,0.03023,,
1644,19/02/2018 23:00,2018,2,19,23,0,10,7,W,128587.4297,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,23,0,0.03023,,
1645,19/02/2018 23:00,2018,2,19,23,0,11,7,W,32668.082,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,23,0,0.03023,,
1646,19/02/2018 23:00,2018,2,19,23,0,12,7,W,18022,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,23,0,0.03023,,
1647,19/02/2018 23:00,2018,2,19,23,0,15,7,W,9028.3154,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,23,0,0.03023,,
1648,19/02/2018 23:00,2018,2,19,23,0,16,7,W,342782.6562,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,23,0,0.03023,,
1649,19/02/2018 23:00,2018,2,19,23,0,20,7,W,97,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,23,0,0.03023,,
1650,19/02/2018 23:00,2018,2,19,23,0,21,7,W,13509.9922,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,23,0,0.03023,,
1651,19/02/2018 23:00,2018,2,19,23,0,22,7,W,9884.2422,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,23,0,0.03023,,
1652,19/02/2018 23:00,2018,2,19,23,0,23,7,W,72428.1562,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,23,0,0.03023,,
1653,19/02/2018 23:00,2018,2,19,23,0,24,7,W,14706.1133,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,23,0,0.03023,,
1654,19/02/2018 23:00,2018,2,19,23,0,17,7,W,115978.1016,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,23,0,0.03023,,
1655,20/02/2018 01:00,2018,2,20,1,0,11,7,W,34322.6875,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,-12,0,0.03023,,
1656,20/02/2018 01:00,2018,2,20,1,0,21,7,W,5975.5737,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,-12,0,0.03023,,
1657,20/02/2018 01:00,2018,2,20,1,0,1,7,W,83104.9609,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,-12,0,0.03023,,
1658,20/02/2018 01:00,2018,2,20,1,0,2,7,W,2930.6748,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,-12,0,0.03023,,
1659,20/02/2018 01:00,2018,2,20,1,0,3,7,W,20784.6055,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,-12,0,0.03023,,
1660,20/02/2018 01:00,2018,2,20,1,0,4,7,W,12414.1777,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,-12,0,0.03023,,
1661,20/02/2018 01:00,2018,2,20,1,0,5,7,W,3430.8423,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,-12,0,0.03023,,
1662,20/02/2018 01:00,2018,2,20,1,0,7,7,W,59691.5234,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,-12,0,0.03023,,
1663,20/02/2018 01:00,2018,2,20,1,0,8,7,W,27829.1797,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,-12,0,0.03023,,
1664,20/02/2018 01:00,2018,2,20,1,0,10,7,W,27297.1152,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,-12,0,0.03023,,
1665,20/02/2018 01:00,2018,2,20,1,0,12,7,W,26367.082,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,-12,0,0.03023,,
1666,20/02/2018 01:00,2018,2,20,1,0,15,7,W,9223.1709,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,-12,0,0.03023,,
1667,20/02/2018 01:00,2018,2,20,1,0,16,7,W,308064.0312,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,-12,0,0.03023,,
1668,20/02/2018 01:00,2018,2,20,1,0,17,7,W,76625.9141,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,-12,0,0.03023,,
1669,20/02/2018 01:00,2018,2,20,1,0,20,7,W,169,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,-12,0,0.03023,,
1670,20/02/2018 01:00,2018,2,20,1,0,22,7,W,9926.834,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,-12,0,0.03023,,
1671,20/02/2018 01:00,2018,2,20,1,0,23,7,W,60888.2578,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,-12,0,0.03023,,
1672,20/02/2018 01:00,2018,2,20,1,0,24,7,W,14842.6523,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,-12,0,0.03023,,
1673,20/02/2018 02:00,2018,2,20,2,0,1,7,W,71998.0469,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,-24,0,0.03023,,
1674,20/02/2018 02:00,2018,2,20,2,0,2,7,W,2942.5784,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,-24,0,0.03023,,
1675,20/02/2018 02:00,2018,2,20,2,0,3,7,W,23140.1953,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,-24,0,0.03023,,
1676,20/02/2018 02:00,2018,2,20,2,0,4,7,W,12787.0137,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,-24,0,0.03023,,
1677,20/02/2018 02:00,2018,2,20,2,0,5,7,W,3181.0508,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,-24,0,0.03023,,
1678,20/02/2018 02:00,2018,2,20,2,0,7,7,W,59691.0469,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,-24,0,0.03023,,
1679,20/02/2018 02:00,2018,2,20,2,0,8,7,W,24804.2578,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,-24,0,0.03023,,
1680,20/02/2018 02:00,2018,2,20,2,0,10,7,W,27297.1152,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,-24,0,0.03023,,
1681,20/02/2018 02:00,2018,2,20,2,0,11,7,W,32244.4746,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,-24,0,0.03023,,
1682,20/02/2018 02:00,2018,2,20,2,0,12,7,W,18316.0508,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,-24,0,0.03023,,
1683,20/02/2018 02:00,2018,2,20,2,0,15,7,W,9071.6172,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,-24,0,0.03023,,
1684,20/02/2018 02:00,2018,2,20,2,0,16,7,W,320269.5938,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,-24,0,0.03023,,
1685,20/02/2018 02:00,2018,2,20,2,0,17,7,W,74824.5859,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,-24,0,0.03023,,
1686,20/02/2018 02:00,2018,2,20,2,0,20,7,W,81,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,-24,0,0.03023,,
1687,20/02/2018 02:00,2018,2,20,2,0,21,7,W,5975.5737,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,-24,0,0.03023,,
1688,20/02/2018 02:00,2018,2,20,2,0,22,7,W,9956.6836,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,-24,0,0.03023,,
1689,20/02/2018 02:00,2018,2,20,2,0,23,7,W,66642.8906,,SC23,P-AM2000_041 (083SC23HOKP),LAP,Laplace ,7.6,4080,10,-24,0,0.03023,,
1690,20/02/2018 02:00,2018,2,20,2,0,24,7,W,15197.8818,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,-24,0,0.03023,,
1691,20/02/2018 03:00,2018,2,20,3,0,1,7,W,89232.3906,,SC01,P-AM2000_001 (007SC01HKLP),SSC,Sportcentrum,12,10560,10,-30,0,0.03023,,
1692,20/02/2018 03:00,2018,2,20,3,0,4,7,W,12412.1465,,SC04,P-AM2000_005 (014SC04HRKP),0,IPO,10.45,3080,10,-30,0,0.03023,,
1693,20/02/2018 03:00,2018,2,20,3,0,10,7,W,27297.1152,,SC10,P-A230_209 (044SC10HLP),MET,Metaforum,35.17,11550,10,-30,0,0.03023,,
1694,20/02/2018 03:00,2018,2,20,3,0,11,7,W,30643.4941,,SC11,P-AM2000_015 (051SC11HLKP),VER,Vertigo,53.424,3744,10,-30,0,0.03023,,
1695,20/02/2018 03:00,2018,2,20,3,0,12,7,W,20364.1582,,SC12,P-AM2000_020 (053SC12HLKP),MAT,Matrix,10.9,3320,10,-30,0,0.03023,,
1696,20/02/2018 03:00,2018,2,20,3,0,15,7,W,9071.6172,,SC15,P-A230_214 (056SC15HKLP),0,BBC,0,0,10,-30,0,0.03023,,
1697,20/02/2018 03:00,2018,2,20,3,0,16,7,W,307139.9062,,SC16,P-AM2000_031 (058SC16HKLP),HEL,Helix ,23.4,3564,10,-30,0,0.03023,,
1698,20/02/2018 03:00,2018,2,20,3,0,17,7,W,76071.6562,,SC17,P-A230_215 (070SC17HL1/HK1P),FLX,Flux,41.582,5040,10,-30,0,0.03023,,
1699,20/02/2018 03:00,2018,2,20,3,0,20,7,W,121,,SC20,P-EM2289_108 (076SC20LK22-1P),0,TennisPav ,3.61,660,10,-30,0,0.03023,,
1700,20/02/2018 03:00,2018,2,20,3,0,21,7,W,5975.5737,,SC21,P-A230_223 (081SC21HLP),0,Gemini Zuid ,19.77,4350,10,-30,0,0.03023,,
1701,20/02/2018 03:00,2018,2,20,3,0,22,7,W,10015.2861,,SC22,P-AM2000_040 (082SC22HNLKP),GEM,Gemini Noord ,9.03,6050,10,-30,0,0.03023,,
1702,20/02/2018 03:00,2018,2,20,3,0,24,7,W,15782.9336,,SC24,P-AM2000_049 (8975SC24HLKP),0,Techniekgebouw,0,0,10,-30,0,0.03023,,
1703,20/02/2018 03:00,2018,2,20,3,0,2,7,W,2955.7812,,SC02,P-AM2000_003 (012SC02HLP),0,Traverse ,14.2,1995,10,-30,0,0.03023,,
1704,20/02/2018 03:00,2018,2,20,3,0,3,7,W,31038.3457,,SC03,P-A230_205 (013SC03HKL1P),AUD,Auditorium,17.035,5525,10,-30,0,0.03023,,
1705,20/02/2018 03:00,2018,2,20,3,0,5,7,W,3313.8789,,SC05,P-AM2000_008 (018SC05HKLP),0,Fontys H3,0,0,10,-30,0,0.03023,,
1706,20/02/2018 03:00,2018,2,20,3,0,7,7,W,54309.8984,,SC07,P-AM2000_009 (022SC07HLKP),0,Energiestation,0,0,10,-30,0,0.03023,,
1707,20/02/2018 03:00,2018,2,20,3,0,8,7,W,24996.9766,,SC08,P-AM2000_011 (023SC08HLKP),0,MMP,8.21,2451,10,-30,0,0.03023,,
